Top pages,Clicks,Impressions,CTR,Position
https://www.bastelschachtel.at/products/holz-uhr-quadrat-20x20cm-6864?variant=39737750519965&country=AT&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,2,2,100%,11.5
https://www.bastelschachtel.at/products/geschenkbox?variant=49965179699538&country=DE&currency=EUR&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,2,2,100%,16.5
https://www.bastelschachtel.at/products/konturensticker-groe-buchstaben-blockschrift-1378,1,3193,0.03%,7.51
https://www.bastelschachtel.at/collections/dekomaterial-aus-metall-505,1,846,0.12%,9.95
https://www.bastelschachtel.at/products/bastelfilz-21x30cm-15mm-1224,1,702,0.14%,12.25
https://www.bastelschachtel.at/products/bastelwatte-100g-wei-1332,1,694,0.14%,8.39
https://www.bastelschachtel.at/products/uhu-extra-tropffrei-31g,1,625,0.16%,10.73
https://www.bastelschachtel.at/products/jaxon-pastell-olkreide-12er-farbig-sortiert-rund-11x70mm,1,605,0.17%,12.45
https://www.bastelschachtel.at/products/metall-dekoelement-blume-32cm-5635,1,603,0.17%,10.36
https://www.bastelschachtel.at/products/schleifpapier-2-er-set-p150-mittel-7724,1,593,0.17%,14.95
https://www.bastelschachtel.at/products/deko-hasen-17cm,1,578,0.17%,11.19
https://www.bastelschachtel.at/collections/winterdeko,1,558,0.18%,12.96
https://www.bastelschachtel.at/products/stoffband-herz-blume-5x300cm,1,556,0.18%,9.47
https://www.bastelschachtel.at/products/handgemachte-glucksbringer-herz-ein-symbol-fur-gluck-und-positive-energie,1,553,0.18%,8.63
https://www.bastelschachtel.at/products/universal-verdunner-auf-alkoholbasis-30ml-4342,1,526,0.19%,10.73
https://www.bastelschachtel.at/products/stempelfarbe-50ml-weiss,1,506,0.2%,18.43
https://www.bastelschachtel.at/products/naturpapierblock-durer-hase-a4,1,461,0.22%,5.95
https://www.bastelschachtel.at/products/mdf-holzrahmen-ornament-gross,1,459,0.22%,10.99
https://www.bastelschachtel.at/products/mini-korbchen-mit-griff-311,1,434,0.23%,7.32
https://www.bastelschachtel.at/products/metall-dekoelement-rose-07cm-5628,1,433,0.23%,9.15
https://www.bastelschachtel.at/products/miezekatze-310,1,433,0.23%,10.02
https://www.bastelschachtel.at/products/satinband-25mm-puder-beige,1,417,0.24%,8.86
https://www.bastelschachtel.at/products/flummies,1,411,0.24%,8.48
https://www.bastelschachtel.at/products/metall-dekoelement-schmetterling-flach-gross,1,391,0.26%,9.15
https://www.bastelschachtel.at/products/styropor-kugel-3cm-763,1,371,0.27%,9.78
https://www.bastelschachtel.at/products/acrylfarbe-perlmutt-50ml-gelb-3208,1,341,0.29%,3.1
https://www.bastelschachtel.at/products/engelsflugel-aus-pappe-2720,1,330,0.3%,11.78
https://www.bastelschachtel.at/products/serviette-romantic-roses-6096,1,328,0.3%,8.73
https://www.bastelschachtel.at/products/vatertag-kreativ-beton-set,1,328,0.3%,18.05
https://www.bastelschachtel.at/products/kreativ-beton-1000g,1,327,0.31%,19.98
https://www.bastelschachtel.at/products/glasfarbe-30ml-orange-7052,1,323,0.31%,9.16
https://www.bastelschachtel.at/products/textilfarbe-metallic-glamour-50ml-champagne-4848,1,323,0.31%,10.37
https://www.bastelschachtel.at/products/acrylfarben-set-glnzend-3x50ml-set-8-3611,1,316,0.32%,21.3
https://www.bastelschachtel.at/products/handgemachte-deko-herz-gross-charmantes-dekorationsstuck-mit-liebe-zum-detail,1,315,0.32%,7.39
https://www.bastelschachtel.at/products/embossing-stempelkissen-klar,1,308,0.32%,19.44
https://www.bastelschachtel.at/products/pentart-acrylfarbe-glow-in-the-dark-nachtleuchtend-30ml-blau-3229,1,305,0.33%,10.17
https://www.bastelschachtel.at/products/tipp-ex-micro-tape,1,302,0.33%,8.36
https://www.bastelschachtel.at/products/holzlasur-fur-innenbereich-80ml-turkis-4029,1,300,0.33%,15.68
https://www.bastelschachtel.at/products/schablonen-set,1,297,0.34%,6.26
https://www.bastelschachtel.at/products/kordel-schnur-o5-mm,1,297,0.34%,11.77
https://www.bastelschachtel.at/products/malspachtel-eckig-5240,1,296,0.34%,11.07
https://www.bastelschachtel.at/products/doppelseitiges-klebeband-25mm25m-7347,1,293,0.34%,28.66
https://www.bastelschachtel.at/products/silikonform-mini-flowers-7824,1,291,0.34%,9.93
https://www.bastelschachtel.at/products/filbander-set-sommer,1,289,0.35%,10.71
https://www.bastelschachtel.at/products/handgemachte-deko,1,275,0.36%,15.69
https://www.bastelschachtel.at/products/pappschachtel-box-mosaik-rund-15x6cm,1,272,0.37%,9.62
https://www.bastelschachtel.at/products/pentart-reinigungsspray-fur-schablonen-50ml-5114,1,263,0.38%,9.07
https://www.bastelschachtel.at/products/bilderosen,1,246,0.41%,8.55
https://www.bastelschachtel.at/products/silikonform-relief-8083,1,242,0.41%,9.05
https://www.bastelschachtel.at/products/herbstfee-300,1,241,0.41%,6.83
https://www.bastelschachtel.at/collections/holzprodukte,1,238,0.42%,9.55
https://www.bastelschachtel.at/products/pentart-textilfarben-spray-50ml-schwarz-5055,1,236,0.42%,9.27
https://www.bastelschachtel.at/products/collectables-box,1,235,0.43%,20.46
https://www.bastelschachtel.at/products/satinband-uni-3mm-lila-1099,1,234,0.43%,7.43
https://www.bastelschachtel.at/products/peddigrohr-2-5mm-500g,1,215,0.47%,11.81
https://www.bastelschachtel.at/products/styropor-sterne,1,215,0.47%,17.33
https://www.bastelschachtel.at/products/steinpaste-100ml-brauner-granit-5347,1,214,0.47%,7.94
https://www.bastelschachtel.at/products/bastelfilz-figuren-mini-eichhornchen-3671,1,213,0.47%,10.11
https://www.bastelschachtel.at/products/servietten-set-mit-decoupage-kleber-maritim,1,213,0.47%,11.08
https://www.bastelschachtel.at/collections/saisonale-deko,1,211,0.47%,10.21
https://www.bastelschachtel.at/products/holzlasur-fur-innenbereich-80ml-675,1,209,0.48%,14.64
https://www.bastelschachtel.at/products/schablone-145x20cm-memories-4519,1,207,0.48%,9.72
https://www.bastelschachtel.at/products/konturfarbe-glow-in-the-dark-20ml-lila-3235,1,206,0.49%,7.2
https://www.bastelschachtel.at/products/handgemachte-deko-relax-frosch-charmantes-dekorationsstuck-mit-liebe-zum-detail,1,202,0.5%,9.21
https://www.bastelschachtel.at/products/motiv-transparentpapier-a4-letters-7637,1,200,0.5%,15.26
https://www.bastelschachtel.at/products/bic-kugelschreiber-cristal,1,196,0.51%,14.45
https://www.bastelschachtel.at/products/pappschachtel-herz-105x95x5cm-629,1,196,0.51%,33.9
https://www.bastelschachtel.at/products/pentart-glas-und-porzellanfarbe-30ml-wei-deckend-8075,1,194,0.52%,8.63
https://www.bastelschachtel.at/products/fruhlingsfee-297,1,193,0.52%,3.69
https://www.bastelschachtel.at/products/elch-mit-tanne-504,1,193,0.52%,7.83
https://www.bastelschachtel.at/products/korb-mit-deckel-304,1,192,0.52%,9.36
https://www.bastelschachtel.at/products/holzlasur-fur-innen-und-auenbereich-80ml-kastanie-3386,1,190,0.53%,8.27
https://www.bastelschachtel.at/products/glasfarbe-30ml-ginger-7051,1,188,0.53%,8.45
https://www.bastelschachtel.at/products/mattlack-100ml-auf-wasserbasis-577,1,186,0.54%,8.48
https://www.bastelschachtel.at/products/glas-nuggets-schwarz-opak-13-15mm,1,185,0.54%,9.02
https://www.bastelschachtel.at/collections/servietten-1,1,185,0.54%,22.48
https://www.bastelschachtel.at/products/hobbymesser-mit-metallgriff-1073,1,184,0.54%,54.64
https://www.bastelschachtel.at/products/vatertag-schlusselkasten-set,1,182,0.55%,9.68
https://www.bastelschachtel.at/products/vw-kafer-diy-diamantenmalerei,1,179,0.56%,8.54
https://www.bastelschachtel.at/products/filzbander-3er-set-breit,1,179,0.56%,9.19
https://www.bastelschachtel.at/products/pentart-medium-fur-glas-und-porzellanfarbe-30ml-8069,1,178,0.56%,10.17
https://www.bastelschachtel.at/products/acrylfarbe-metallic-50ml-hellgrun-3340,1,177,0.56%,6.19
https://www.bastelschachtel.at/products/acryl-ei-mit-trennwand-16cm-7850,1,175,0.57%,7.72
https://www.bastelschachtel.at/collections/osterndeko,1,172,0.58%,10.49
https://www.bastelschachtel.at/products/acrylfarbe-glnzend-50ml-rot-3177,1,172,0.58%,11.84
https://www.bastelschachtel.at/products/spaltring-silber,1,167,0.6%,5.62
https://www.bastelschachtel.at/products/textilfarbe-neon-50ml-grun-5504,1,164,0.61%,11.41
https://www.bastelschachtel.at/products/servietten-set-mit-decoupage-kleber-ostern-5871,1,164,0.61%,12.02
https://www.bastelschachtel.at/products/schablone-145x20cm-mandala-flowers-6563,1,155,0.65%,10.11
https://www.bastelschachtel.at/products/silikonform-wooden-texture,1,154,0.65%,9.68
https://www.bastelschachtel.at/products/silikonform-halloween-kurbis,1,152,0.66%,10.4
https://www.bastelschachtel.at/products/pentart-creamy-acrylic-60ml-turkis,1,150,0.67%,10.66
https://www.bastelschachtel.at/products/silikonform-tablett-wolke,1,149,0.67%,6.93
https://www.bastelschachtel.at/products/dekorfarbe-dekor-metal-100ml-gold-6120,1,147,0.68%,5.7
https://www.bastelschachtel.at/products/silikonform-gemme-mit-rahmen-4931,1,147,0.68%,11.37
https://www.bastelschachtel.at/products/handgemachte-herzschale-aus-raysin-zur-dekoration-und-aufbewahrung-impragniert,1,146,0.68%,7.44
https://www.bastelschachtel.at/products/handgemachte-beton-dekoration-mit-trockenblumen,1,144,0.69%,22.49
https://www.bastelschachtel.at/products/acrylfarbe-glnzend-50ml-ocker-3202,1,143,0.7%,9.48
https://www.bastelschachtel.at/products/holzlasur-fur-innenbereich-80ml-braun-3385,1,143,0.7%,11.77
https://www.bastelschachtel.at/products/silikonform-schneemann,1,142,0.7%,8.08
https://www.bastelschachtel.at/products/handgemachte-deko-hundeknochen-charmantes-dekorationsstuck-mit-liebe-zum-detail,1,141,0.71%,7.79
https://www.bastelschachtel.at/products/acrylfarbe-metallic-glamour-50ml-platinum-5540,1,141,0.71%,8.77
https://www.bastelschachtel.at/products/dekoset-heilige-familie-3481,1,140,0.71%,9.71
https://www.bastelschachtel.at/products/silikonform-gluck,1,140,0.71%,10.11
https://www.bastelschachtel.at/products/transferpapier-mit-druck-soft-a4-home-sweet-home-7042,1,140,0.71%,10.5
https://www.bastelschachtel.at/products/textil-und-lederfarbe-50ml-orange-5714,1,138,0.72%,7.38
https://www.bastelschachtel.at/products/schablone-a4-pfauenfedern-7575,1,137,0.73%,9.94
https://www.bastelschachtel.at/products/formati-rechnen-quart-20,1,137,0.73%,15.13
https://www.bastelschachtel.at/products/schablone-3d-schneeflocke-2-5427,1,137,0.73%,15.96
https://www.bastelschachtel.at/products/silikonform-2-tablett,1,136,0.74%,7.54
https://www.bastelschachtel.at/products/zeichenmarker,1,133,0.75%,6.88
https://www.bastelschachtel.at/products/aquarellblock-a3,1,130,0.77%,7.49
https://www.bastelschachtel.at/products/korbboden-set-eckig-16x26cm-2st-3119,1,130,0.77%,14.37
https://www.bastelschachtel.at/collections/textmarker-tintenloscher,1,129,0.78%,13.16
https://www.bastelschachtel.at/products/textmarker,1,129,0.78%,17.72
https://www.bastelschachtel.at/products/pentart-strukturpaste-100ml-7779,1,128,0.78%,14.9
